iso3,year,value,source,source_url,vintage_date,confidence,verified_by,verified_at,notes
SLB,2003,4.57,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2004,4.52,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2005,4.48,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2006,4.48,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2007,4.44,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2008,4.41,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2009,4.39,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2010,4.4,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2011,4.41,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2012,4.41,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2013,4.42,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2014,4.42,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2015,4.36,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2016,4.29,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.09. Editor certainty: Materially Higher
SLB,2017,4.22,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.16. Editor certainty: Materially Higher
SLB,2018,4.16,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.23. Editor certainty: Materially Higher
SLB,2019,4.1,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.30. Editor certainty: Materially Higher
SLB,2020,4.04,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.29. Editor certainty: Materially Higher
SLB,2021,3.98,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.29. Editor certainty: Materially Higher
SLB,2022,3.93,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
SLB,2023,3.88,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
SLB,2024,3.83,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
SLB,2025,3.78,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
SMR,2016,1.4,Wikipedia: Demographics of [SMR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.27
SMR,2017,1.2,Wikipedia: Demographics of [SMR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.15
SMR,2018,1.29,Wikipedia: Demographics of [SMR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.21
SMR,2019,1.29,Wikipedia: Demographics of [SMR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.19
SMR,2020,1.27,Wikipedia: Demographics of [SMR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.16
SMR,2021,1.21,Wikipedia: Demographics of [SMR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.09
SMR,2022,1.18,Wikipedia: Demographics of [SMR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
SMR,2023,1.08,Wikipedia: Demographics of [SMR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07
SMR,2024,0.82,Wikipedia: Demographics of [SMR] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.34. Editor certainty: Recheck
SMR,2025,0.95,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.005702, anchors=[(2020, 224.0, 1.266, 0.00565179), (2021, 212.0, 1.206, 0.00568868), (2022, 205.0, 1.179, 0.00575122), (2023, 191.0, 1.08, 0.00565445), (2024, 144.0, 0.824, 0.00572222)], dropped=[], window=±5y. Wiki-observed births 2025: 166."
SRB,2016,1.5,Wikipedia: Demographics of [SRB] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
SRB,2017,1.53,Wikipedia: Demographics of [SRB] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05
SRB,2018,1.54,Wikipedia: Demographics of [SRB] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05
SRB,2019,1.58,Wikipedia: Demographics of [SRB] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
SRB,2020,1.54,Wikipedia: Demographics of [SRB] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.06
SRB,2021,1.59,Wikipedia: Demographics of [SRB] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
SRB,2022,1.63,Wikipedia: Demographics of [SRB] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.11
SRB,2023,1.61,Wikipedia: Demographics of [SRB] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.11
SRB,2024,1.63,Wikipedia: Demographics of [SRB] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.13. Editor certainty: Recheck
SRB,2025,1.54,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000026, anchors=[(2020, 61692.0, 1.54, 2.496e-05), (2021, 62180.0, 1.59, 2.557e-05), (2022, 62700.0, 1.63, 2.6e-05), (2023, 61052.0, 1.61, 2.637e-05), (2024, 60845.0, 1.63, 2.679e-05)], dropped=[], window=±5y. Wiki-observed births 2025: 58,445."
SVK,2023,1.49,Wikipedia: Demographics of [SVK] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07
SVK,2024,1.46,Wikipedia: Demographics of [SVK] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10. Editor certainty: Recheck
SVK,2025,1.37,Wikipedia: Demographics of [SVK] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.20. Editor certainty: Recheck
SVN,2022,1.55,Wikipedia: Demographics of [SVN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
SVN,2023,1.51,Wikipedia: Demographics of [SVN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07
SVN,2024,1.52,Wikipedia: Demographics of [SVN] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.06. Editor certainty: Recheck
SVN,2025,1.5,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
SYC,2016,2.39,Wikipedia: Demographics of [SYC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.09
SYC,2017,2.41,Wikipedia: Demographics of [SYC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.10
SYC,2018,2.41,Wikipedia: Demographics of [SYC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.12
SYC,2019,2.36,Wikipedia: Demographics of [SYC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.10
SYC,2020,2.29,Wikipedia: Demographics of [SYC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.06
SYC,2021,2.46,Wikipedia: Demographics of [SYC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.26
SYC,2022,2.01,Wikipedia: Demographics of [SYC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.16
SYC,2023,2.02,Wikipedia: Demographics of [SYC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.11
SYC,2024,1.73,Wikipedia: Demographics of [SYC] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.38. Editor certainty: Recheck
SYC,2025,1.68,Wikipedia: Demographics of [SYC] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.40. Editor certainty: Recheck
THA,2018,1.36,Wikipedia: Demographics of [THA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
THA,2019,1.25,Wikipedia: Demographics of [THA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
THA,2020,1.18,Wikipedia: Demographics of [THA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.08
THA,2021,1.16,Wikipedia: Demographics of [THA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07
THA,2022,1.07,Wikipedia: Demographics of [THA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.15
THA,2023,1.11,Wikipedia: Demographics of [THA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10
THA,2024,0.98,Wikipedia: Demographics of [THA] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.22. Editor certainty: Recheck
THA,2025,0.87,Wikipedia: Demographics of [THA] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.32. Editor certainty: Recheck
TJK,2007,3.5,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2007)
TJK,2008,3.55,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2007)
TJK,2009,3.48,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2007)
TJK,2010,3.58,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2007)
TJK,2011,3.49,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2007)
TJK,2012,3.55,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2007)
TJK,2013,3.54,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2007)
TJK,2014,3.87,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2007)
TJK,2015,4.0,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2007)
TJK,2016,3.87,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.49. Editor certainty: Materially Higher
TJK,2017,3.61,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.32. Editor certainty: Materially Higher
TJK,2018,3.65,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.36. Editor certainty: Materially Higher
TJK,2019,3.69,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.41. Editor certainty: Materially Higher
TJK,2020,3.72,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.51. Editor certainty: Materially Higher
TJK,2021,3.75,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.58. Editor certainty: Materially Higher
TJK,2022,3.78,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.65. Editor certainty: Materially Higher
TJK,2023,3.8,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.73. Editor certainty: Materially Higher
TJK,2024,3.1,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.06
TJK,2025,2.95,Tajikistan Agency on Statistics,https://stat.tj/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
TUN,2016,2.4,Wikipedia: Demographics of [TUN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.12
TUN,2017,2.29,Wikipedia: Demographics of [TUN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.08
TUN,2018,2.23,Wikipedia: Demographics of [TUN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.10
TUN,2019,2.17,Wikipedia: Demographics of [TUN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
TUN,2020,1.96,Wikipedia: Demographics of [TUN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
TUN,2021,1.82,Wikipedia: Demographics of [TUN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
TUN,2022,1.7,Wikipedia: Demographics of [TUN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.15
TUN,2023,1.58,Wikipedia: Demographics of [TUN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.25
TUN,2024,1.45,Wikipedia: Demographics of [TUN] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.37. Editor certainty: Recheck
TUN,2025,1.4,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
TUR,2023,1.51,Wikipedia: Demographics of [TUR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.11
TUR,2024,1.48,Wikipedia: Demographics of [TUR] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.14. Editor certainty: Recheck
TUR,2025,1.43,Wikipedia: Demographics of [TUR] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.19. Editor certainty: Recheck
TWN,2018,1.06,Wikipedia: Demographics of [TWN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
TWN,2024,0.89,Wikipedia: Demographics of [TWN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
TWN,2025,0.7,Wikipedia: Demographics of [TWN] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.16. Editor certainty: Recheck
UKR,2016,1.47,Wikipedia: Demographics of [UKR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.08
UKR,2017,1.37,Wikipedia: Demographics of [UKR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
UKR,2018,1.3,Wikipedia: Demographics of [UKR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
UKR,2022,0.9,Ukraine wartime override sheet 2026-05-20 (registration + UNHCR + NASU),,2026-05-20,HIGH,EDITOR_OVERRIDE_2026_05,2026-05-20,wartime structural override
UKR,2023,0.95,Ukraine wartime override sheet 2026-05-20 (registration + UNHCR + NASU),,2026-05-20,HIGH,EDITOR_OVERRIDE_2026_05,2026-05-20,wartime structural override
UKR,2024,0.92,Ukraine wartime override sheet 2026-05-20 (registration + UNHCR + NASU),,2026-05-20,HIGH,EDITOR_OVERRIDE_2026_05,2026-05-20,wartime structural override
UKR,2025,0.9,Ukraine wartime override sheet 2026-05-20 (registration + UNHCR + NASU),,2026-05-20,HIGH,EDITOR_OVERRIDE_2026_05,2026-05-20,wartime structural override
URY,2005,2.16,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2005)
URY,2006,2.14,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2005)
URY,2007,2.13,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2005)
URY,2008,2.11,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2005)
URY,2009,2.09,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2005)
URY,2010,2.08,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2005)
URY,2011,2.06,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2005)
URY,2012,2.05,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2005)
URY,2013,2.03,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2005)
URY,2014,2.02,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2005)
URY,2015,1.95,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2005)
URY,2016,1.87,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10. Editor certainty: Materially Lower
URY,2017,1.71,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.11. Editor certainty: Materially Lower
URY,2018,1.6,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.08. Editor certainty: Materially Lower
URY,2019,1.5,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07. Editor certainty: Materially Lower
URY,2020,1.4,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10. Editor certainty: Materially Lower
URY,2021,1.34,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.11. Editor certainty: Materially Lower
URY,2022,1.28,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.14. Editor certainty: Materially Lower
URY,2023,1.25,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.16. Editor certainty: Materially Lower
URY,2024,1.19,INE Uruguay,https://www.ine.gub.uy/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.21. Editor certainty: Materially Lower
URY,2025,1.14,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000040, anchors=[(2020, 35866.0, 1.4, 3.903e-05), (2021, 34597.0, 1.34, 3.873e-05), (2022, 32301.0, 1.28, 3.963e-05), (2023, 31381.0, 1.25, 3.983e-05), (2024, 29899.0, 1.19, 3.98e-05)], dropped=[], window=±5y. Wiki-observed births 2025: 28,903."
USA,2016,1.82,Wikipedia: Demographics of [USA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
USA,2018,1.73,Wikipedia: Demographics of [USA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
USA,2019,1.71,Wikipedia: Demographics of [USA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
USA,2021,1.66,Wikipedia: Demographics of [USA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
USA,2024,1.6,Wikipedia: Demographics of [USA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
USA,2025,1.58,Wikipedia: Demographics of [USA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
UZB,2009,2.53,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2009)
UZB,2010,2.34,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2009)
UZB,2011,2.24,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2009)
UZB,2012,2.19,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2009)
UZB,2013,2.35,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2009)
UZB,2014,2.46,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2009)
UZB,2015,2.49,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2009)
